shell,profile_id,first_size,second_size,rest_size,nnls_linf_residual,nnls_l2_residual,nnls_reported_resnorm,nnls_nonzero_coefficients,max_scaled_coefficient,status,scale_max_abs_gap_coeff
12,203,2,14,8,1.3322676295501878e-15,2.403153944717797e-15,9.013119298078508e-17,76,1.5874727234713168,PASS_NUMERICAL,
12,204,2,14,8,9.15933995315754e-16,2.166340558213433e-15,2.8864753623546373e-16,78,1.9102700285974143,PASS_NUMERICAL,
12,205,2,14,8,4.718447854656915e-16,1.3362092546671094e-15,1.575435088264738e-16,71,0.8008632330246922,PASS_NUMERICAL,
12,206,2,15,7,7.771561172376097e-16,1.5105428513071165e-15,2.1138095109554327e-16,75,1.8894654528835424,PASS_NUMERICAL,
12,207,2,15,7,1.2212453270876722e-15,2.5268564905315164e-15,2.2362959178022923e-16,74,1.898174119851392,PASS_NUMERICAL,
12,208,2,15,7,1.3877787807814457e-15,1.886665419903401e-15,1.1830469717979918e-16,80,1.9392378466373337,PASS_NUMERICAL,
12,209,2,15,7,1.2212453270876722e-15,2.9165706073805805e-15,1.244877372356687e-16,71,1.5639381449390857,PASS_NUMERICAL,
12,210,2,15,7,1.3322676295501878e-15,2.6653076271948508e-15,1.771733173093018e-16,70,1.6089210828705998,PASS_NUMERICAL,
12,211,2,15,7,1.3322676295501878e-15,2.8070893138096934e-15,1.169830555210966e-16,75,1.7619987337786545,PASS_NUMERICAL,
12,212,2,16,6,1.1102230246251563e-15,2.0561445140180866e-15,5.063108490951882e-16,78,1.141772761989554,PASS_NUMERICAL,
12,213,2,16,6,1.054711873393899e-15,2.5539587459743304e-15,3.8803060608499614e-16,79,1.3689126213051974,PASS_NUMERICAL,
12,214,2,16,6,1.1102230246251563e-15,1.815436851018399e-15,4.260936628935465e-16,78,1.1592388513192782,PASS_NUMERICAL,
12,215,2,16,6,9.992007221626409e-16,2.1019501902198395e-15,3.448303013897954e-16,78,1.196111374991017,PASS_NUMERICAL,
12,216,2,16,6,3.3306690738754696e-16,7.581867004057849e-16,7.34408530311178e-17,72,0.7342860008626975,PASS_NUMERICAL,
12,217,2,17,5,7.771561172376097e-16,2.007861571929671e-15,3.8394117923714416e-16,76,1.3789342801026023,PASS_NUMERICAL,
12,218,2,17,5,1.3322676295501878e-15,2.0616338971849278e-15,2.287104724001642e-16,77,1.3253171649539033,PASS_NUMERICAL,
12,219,2,17,5,7.129171385178434e-16,1.5791839716403738e-15,1.9326473804380567e-16,82,1.3177181597698706,PASS_NUMERICAL,
12,220,2,18,4,7.2164496600635185e-16,1.407359255392528e-15,7.709992446151763e-17,73,1.1555447648376638,PASS_NUMERICAL,
12,221,2,18,4,7.771561172376097e-16,1.7252984675607901e-15,2.7741988044149533e-16,76,1.1473933509020815,PASS_NUMERICAL,
12,222,2,19,3,3.8857805861880484e-16,9.634896677429509e-16,9.039717234875895e-17,80,0.9637361649291912,PASS_NUMERICAL,
12,223,2,20,2,2.7755575615628917e-15,2.950744156607622e-15,8.383222425699147e-17,71,0.6136945654768513,PASS_NUMERICAL,
12,224,2,21,1,5.551115123125784e-16,8.276649180863973e-16,1.0708493996560138e-16,78,0.6034654231320349,PASS_NUMERICAL,
12,225,2,22,0,4.440892098500626e-16,5.554417702688071e-16,5.325680477527835e-16,11,0.6788100393929328,PASS_NUMERICAL,
12,226,3,0,21,3.712308238590367e-16,5.237818327936791e-16,5.1453765581791946e-17,11,0.8691435919867622,PASS_NUMERICAL,
12,227,3,1,20,2.7755575615628914e-16,4.856067567072053e-16,6.79776285781027e-17,69,0.8229795031000459,PASS_NUMERICAL,
12,228,3,2,19,7.771561172376097e-16,1.599307367569876e-15,1.0352153057635794e-16,78,0.9251219678404318,PASS_NUMERICAL,
12,229,3,3,18,9.992007221626409e-16,2.1963374928239037e-15,3.0510635326893355e-16,70,1.075792197058155,PASS_NUMERICAL,
12,230,3,3,18,5.689893001203927e-16,1.1316469009263845e-15,1.3158915759679468e-16,80,1.0869974944382166,PASS_NUMERICAL,
12,231,3,4,17,9.992007221626409e-16,2.085192801254517e-15,2.011784839723527e-16,76,1.0216024911742292,PASS_NUMERICAL,
12,232,3,4,17,1.1102230246251563e-15,2.063295312626465e-15,7.612476049510415e-17,73,0.9792935900876713,PASS_NUMERICAL,
12,233,3,4,17,5.551115123125784e-16,1.5535630057874526e-15,1.1794630670884366e-16,77,0.974587822003744,PASS_NUMERICAL,
12,234,3,5,16,1.054711873393899e-15,2.482490218149264e-15,1.2814894249553403e-16,74,1.1683883622384872,PASS_NUMERICAL,
12,235,3,5,16,8.881784197001252e-16,2.273307627812532e-15,2.5883893684118476e-16,72,1.1545947729958326,PASS_NUMERICAL,
12,236,3,5,16,1.1657341758564144e-15,2.3625593427705888e-15,1.9203077926718263e-16,74,1.1765304961111698,PASS_NUMERICAL,
12,237,3,5,16,1.054711873393899e-15,2.474834257646744e-15,2.10739827281622e-16,73,1.1954087899942851,PASS_NUMERICAL,
12,238,3,5,16,4.440892098500626e-16,1.036215133147555e-15,2.844467139612557e-16,78,0.9735240428899674,PASS_NUMERICAL,
12,239,3,6,15,1.6653345369377348e-15,3.624540210671874e-15,6.164505219987354e-16,74,1.4449588685304915,PASS_NUMERICAL,
12,240,3,6,15,8.881784197001252e-16,2.384014314083709e-15,1.7514133364293141e-16,80,1.3932039172156088,PASS_NUMERICAL,
12,241,3,6,15,1.4016565685892601e-15,2.4148175362848285e-15,4.536939726864919e-16,75,1.593425442839086,PASS_NUMERICAL,
12,242,3,6,15,1.054711873393899e-15,2.3469571400411784e-15,2.398896944130653e-16,74,1.5782852670420748,PASS_NUMERICAL,
12,243,3,6,15,9.43689570931383e-16,2.459935006334768e-15,5.23543329744738e-16,74,1.5909312097101267,PASS_NUMERICAL,
12,244,3,6,15,1.0408340855860845e-15,2.139107339192536e-15,2.049148335265745e-16,79,1.3852003837815876,PASS_NUMERICAL,
12,245,3,6,15,1.2212453270876722e-15,2.6256269395325362e-15,5.177640968816096e-17,77,1.6257084112693987,PASS_NUMERICAL,
12,246,3,6,15,1.3322676295501878e-15,2.4641463485891253e-15,2.907972633250037e-16,78,1.0948298585709737,PASS_NUMERICAL,
12,247,3,7,14,1.3322676295501878e-15,3.1705693584328358e-15,7.39804674106931e-16,67,1.9480499697053717,PASS_NUMERICAL,
12,248,3,7,14,1.887379141862766e-15,3.911901881044824e-15,9.871171251542524e-16,68,2.0665627130213737,PASS_NUMERICAL,
12,249,3,7,14,1.4988010832439613e-15,3.113247914971587e-15,1.911222114911363e-16,77,2.003177267231832,PASS_NUMERICAL,
12,250,3,7,14,1.9984014443252818e-15,3.3974008266814608e-15,1.0546023461880255e-16,70,2.069177092106344,PASS_NUMERICAL,
12,251,3,7,14,9.992007221626409e-16,2.86082618498857e-15,3.0878083761448616e-16,70,2.074297575170574,PASS_NUMERICAL,
12,252,3,7,14,2.3314683517128287e-15,3.721600662520681e-15,1.2884469937726118e-16,74,1.9557689163305076,PASS_NUMERICAL,
12,253,3,7,14,1.3877787807814457e-15,3.830018296545162e-15,8.001439534493406e-16,68,2.076919666288239,PASS_NUMERICAL,
12,254,3,7,14,1.4710455076283324e-15,2.759649333121663e-15,1.8701405124472367e-16,74,1.338727170527081,PASS_NUMERICAL,
12,255,3,7,14,1.6757428777935957e-15,3.1915532750797445e-15,3.4717272825439406e-17,74,1.3755398783301382,PASS_NUMERICAL,
12,256,3,7,14,7.771561172376097e-16,1.905966239379437e-15,4.745623267385625e-16,72,1.4190126364400075,PASS_NUMERICAL,
12,257,3,8,13,2.275957200481571e-15,3.5864356219476605e-15,3.90536810286015e-16,72,1.5676310103154882,PASS_NUMERICAL,
12,258,3,8,13,1.4432899320127037e-15,3.885613384462943e-15,6.320827297999499e-16,75,2.047618031810267,PASS_NUMERICAL,
12,259,3,8,13,1.5785983631388945e-15,3.428220913692675e-15,1.5998493920848839e-16,77,2.0659170084817435,PASS_NUMERICAL,
12,260,3,8,13,1.304512053934559e-15,2.7557939462000864e-15,5.819403195184928e-16,77,2.072193377272209,PASS_NUMERICAL,
12,261,3,8,13,1.5543122344752194e-15,4.315023015822151e-15,2.005045724350024e-16,74,2.050489399300222,PASS_NUMERICAL,
12,262,3,8,13,1.0477729794899917e-15,2.533747540272341e-15,2.7059790515139703e-16,73,1.6405219405513416,PASS_NUMERICAL,
12,263,3,8,13,1.4710455076283324e-15,2.915977387632719e-15,2.694756292581785e-16,81,1.6475728843024633,PASS_NUMERICAL,
12,264,3,8,13,6.661338147750939e-16,1.559768222092075e-15,9.197534849978475e-17,66,1.0656933319452608,PASS_NUMERICAL,
12,265,3,8,13,1.5543122344752194e-15,4.3759867803505604e-15,1.862363843759884e-16,74,1.9340393163534453,PASS_NUMERICAL,
12,266,3,8,13,1.887379141862766e-15,3.639237587469911e-15,4.540320754578336e-16,75,2.006769937707096,PASS_NUMERICAL,
12,267,3,8,13,2.067790383364354e-15,3.209213142354632e-15,4.335577207412205e-16,78,1.7256471586734647,PASS_NUMERICAL,
12,268,3,8,13,1.3877787807814457e-15,2.979450821247605e-15,2.184006882268133e-16,75,1.6765807111091262,PASS_NUMERICAL,
12,269,3,8,13,1.9984014443252818e-15,4.367599222025036e-15,9.310897717922137e-17,72,1.869192443348934,PASS_NUMERICAL,
12,270,3,9,12,4.440892098500626e-16,1.0830279030292509e-15,5.123550613147583e-16,71,1.1158545610908654,PASS_NUMERICAL,
12,271,3,9,12,1.942890293094024e-15,3.974997886478784e-15,1.9236409101566807e-16,77,1.8225092439569976,PASS_NUMERICAL,
12,272,3,9,12,2.4702462297909733e-15,3.761786268006584e-15,5.943390303114336e-16,73,1.7838401637450172,PASS_NUMERICAL,
12,273,3,9,12,1.5543122344752194e-15,3.4724417477496687e-15,2.5243690014353904e-16,76,1.5442322785643705,PASS_NUMERICAL,
12,274,3,9,12,1.9984014443252818e-15,4.435741547996954e-15,4.715165148789808e-16,76,1.586944493596988,PASS_NUMERICAL,
12,275,3,9,12,1.1102230246251563e-15,2.561696207690205e-15,7.698615522323893e-16,73,1.6930019841717865,PASS_NUMERICAL,
12,276,3,9,12,1.27675647831893e-15,3.0739003126234035e-15,4.194997968939785e-16,78,1.510082234757054,PASS_NUMERICAL,
12,277,3,9,12,8.881784197001252e-16,2.371683927118874e-15,3.095832319001129e-16,79,1.50916571618441,PASS_NUMERICAL,
12,278,3,9,12,2.1094237467877974e-15,4.241296974488708e-15,6.409547313210705e-16,73,1.785511111035753,PASS_NUMERICAL,
12,279,3,9,12,1.1102230246251563e-15,2.4874845143368724e-15,2.7712822262796246e-16,75,1.4708283390404329,PASS_NUMERICAL,
12,280,3,9,12,1.5404344466674049e-15,3.2710016267086536e-15,5.428005250302556e-16,80,1.7921323670884812,PASS_NUMERICAL,
12,281,3,9,12,1.6653345369377348e-15,3.3751399252602388e-15,3.352319210118001e-16,82,1.8153586863156803,PASS_NUMERICAL,
12,282,3,9,12,1.1657341758564144e-15,3.2246185447180597e-15,3.1801031263719924e-16,74,1.7264858009540949,PASS_NUMERICAL,
12,283,3,9,12,1.9984014443252818e-15,3.988714421791484e-15,1.9637572015728558e-16,73,1.7352437092118491,PASS_NUMERICAL,
12,284,3,9,12,1.5265566588595902e-15,2.991838998856476e-15,2.1901486890844096e-16,75,1.600809192938788,PASS_NUMERICAL,
12,285,3,9,12,1.609823385706477e-15,3.084697867118553e-15,2.485103453570728e-16,75,1.6552772093354986,PASS_NUMERICAL,
12,286,3,9,12,1.304512053934559e-15,2.953277386247869e-15,2.1736994848251371e-16,71,1.7540814435040462,PASS_NUMERICAL,
12,287,3,10,11,1.4432899320127037e-15,3.1753458469390215e-15,6.224226011819915e-16,74,2.156207141101267,PASS_NUMERICAL,
12,288,3,10,11,1.304512053934559e-15,3.307058711699688e-15,6.640046343985439e-16,73,1.6113368367648284,PASS_NUMERICAL,
12,289,3,10,11,1.609823385706477e-15,3.221422884995623e-15,6.154646916794792e-16,76,1.877865940487234,PASS_NUMERICAL,
12,290,3,10,11,1.2212453270876722e-15,2.98220606157254e-15,3.76723989816729e-16,76,1.901157716559206,PASS_NUMERICAL,
12,291,3,10,11,1.2212453270876722e-15,2.6230452810510912e-15,1.814224141194072e-16,84,1.920062444876787,PASS_NUMERICAL,
12,292,3,10,11,1.5291587440735557e-15,3.282590410300197e-15,3.45894632279983e-16,78,1.8361161944765103,PASS_NUMERICAL,
12,293,3,10,11,2.525757381022231e-15,4.884140009789816e-15,2.77744098594561e-16,83,1.6643434992512591,PASS_NUMERICAL,
12,294,3,10,11,1.5820678100908479e-15,3.617035145055957e-15,5.147342065581448e-16,79,1.7059602655367216,PASS_NUMERICAL,
12,295,3,10,11,1.7486012637846217e-15,3.3008660995641364e-15,1.2134819120445146e-16,81,1.8192883205041617,PASS_NUMERICAL,
12,296,3,10,11,1.5543122344752194e-15,3.0910330425317784e-15,3.942463702915455e-16,71,1.675751733622825,PASS_NUMERICAL,
12,297,3,10,11,1.4849232954361469e-15,4.446658555172877e-15,6.032076108925649e-16,76,1.91314370698091,PASS_NUMERICAL,
12,298,3,10,11,2.3869795029440866e-15,4.955971818331946e-15,1.2171880466331053e-15,76,1.4535678132476149,PASS_NUMERICAL,
12,299,3,10,11,1.27675647831893e-15,3.563443594685466e-15,1.433391283337841e-16,75,1.412544582168955,PASS_NUMERICAL,
12,300,3,10,11,1.5543122344752194e-15,2.7682424461022988e-15,1.839898580614765e-17,82,1.5047853738833097,PASS_NUMERICAL,
12,301,3,10,11,2.1094237467877974e-15,4.131826537091777e-15,1.897696782053787e-16,77,2.0221759946539257,PASS_NUMERICAL,
12,302,3,10,11,1.3322676295501878e-15,3.2502867854484595e-15,6.709905640256466e-16,77,1.8884723588403596,PASS_NUMERICAL,
12,303,3,10,11,1.6653345369377348e-15,4.199741681829982e-15,6.386982041632333e-16,78,1.9044338012621749,PASS_NUMERICAL,
12,304,3,10,11,2.05391259555654e-15,3.626844560088487e-15,8.80053894255779e-16,76,1.7814362091786755,PASS_NUMERICAL,
12,305,3,11,10,2.05391259555654e-15,3.867890898070562e-15,8.926098285880123e-16,79,1.8115052766076096,PASS_NUMERICAL,
12,306,3,11,10,1.2212453270876722e-15,3.1044622146916543e-15,3.3744196462823767e-16,78,1.837264510728731,PASS_NUMERICAL,
12,307,3,11,10,1.1657341758564144e-15,3.344117575333001e-15,2.375567736885886e-16,76,1.7516356732807374,PASS_NUMERICAL,
12,308,3,11,10,1.4988010832439613e-15,3.782680396935081e-15,3.429368069088437e-16,76,1.4535678132476184,PASS_NUMERICAL,
12,309,3,11,10,2.414735078559716e-15,4.093301004311693e-15,1.297797233824069e-15,81,1.8192883205041648,PASS_NUMERICAL,
12,310,3,11,10,1.0963452368173419e-15,2.6426658105500317e-15,8.657475966439732e-16,77,1.870904935078029,PASS_NUMERICAL,
12,311,3,11,10,1.1102230246251563e-15,2.5994166907415207e-15,7.624877563100217e-16,74,1.8226191683962396,PASS_NUMERICAL,
12,312,3,11,10,2.220446049250313e-15,3.877901762182542e-15,5.517086612957284e-16,77,1.6863968402599698,PASS_NUMERICAL,
12,313,3,11,10,1.6653345369377348e-15,3.8142743070064144e-15,8.748651280284925e-17,77,1.8884723588403616,PASS_NUMERICAL,
12,314,3,11,10,1.27675647831893e-15,2.778296311791797e-15,4.4230608628226076e-16,74,1.8804570710722683,PASS_NUMERICAL,
12,315,3,11,10,1.7208456881689926e-15,3.619774539043191e-15,3.816209829236636e-16,74,1.4125445821689573,PASS_NUMERICAL,
12,316,3,11,10,1.915134717478395e-15,4.099355264395807e-15,6.361582455716375e-16,76,1.672774918851775,PASS_NUMERICAL,
12,317,3,11,10,2.05391259555654e-15,3.772390020422709e-15,3.70636494786005e-16,77,1.8879195738548016,PASS_NUMERICAL,
12,318,3,11,10,9.992007221626409e-16,2.5234889027677135e-15,2.0410970122666782e-16,75,1.935243335255419,PASS_NUMERICAL,
12,319,3,11,10,2.220446049250313e-15,3.0132559746126448e-15,3.203627545153341e-16,81,1.5190570186836163,PASS_NUMERICAL,
12,320,3,11,10,1.0061396160665481e-15,2.6434087523401885e-15,1.505261781663192e-16,83,1.7380791141185437,PASS_NUMERICAL,
12,321,3,11,10,2.456368441983159e-15,4.628426858342367e-15,9.869199531962385e-16,74,2.156207141101271,PASS_NUMERICAL,
12,322,3,11,10,1.5543122344752194e-15,3.795258298775495e-15,4.946731035249181e-16,76,1.9132040776020272,PASS_NUMERICAL,
12,323,3,12,9,9.115971866258121e-16,2.2876438101229104e-15,6.267362215652204e-16,71,1.749838548329374,PASS_NUMERICAL,
12,324,3,12,9,2.8380076066980564e-15,4.938121245170814e-15,1.9389185770031147e-16,73,1.7352437092118411,PASS_NUMERICAL,
12,325,3,12,9,1.9637069748057456e-15,4.018960234598993e-15,2.6600960617818085e-16,81,1.8111018965327277,PASS_NUMERICAL,
12,326,3,12,9,2.220446049250313e-15,3.713380234485792e-15,3.155723948730468e-16,74,1.7264858009540884,PASS_NUMERICAL,
12,327,3,12,9,8.881784197001252e-16,2.1613211172147814e-15,1.436485583720766e-16,78,1.885793879848772,PASS_NUMERICAL,
12,328,3,12,9,1.27675647831893e-15,2.8442329180910346e-15,4.2554791490444495e-16,79,1.5123420589395846,PASS_NUMERICAL,
12,329,3,12,9,1.6653345369377348e-15,3.688214059124664e-15,2.4869508883083593e-16,77,1.7872437713349276,PASS_NUMERICAL,
12,330,3,12,9,1.4432899320127037e-15,3.3012293933926055e-15,2.750090964559649e-16,74,1.673335162587568,PASS_NUMERICAL,
12,331,3,12,9,1.9984014443252818e-15,4.199682276282118e-15,3.699549679626399e-16,75,1.4961773700305816,PASS_NUMERICAL,
12,332,3,12,9,1.6792123247455493e-15,3.4738511695520454e-15,2.050230674090582e-16,72,1.7838401637450203,PASS_NUMERICAL,
12,333,3,12,9,1.3739009929736312e-15,3.187259658456128e-15,5.742763635816228e-16,79,1.6343359966616873,PASS_NUMERICAL,
12,334,3,12,9,2.3869795029440866e-15,3.434601069425449e-15,3.419932301918682e-16,77,1.8225092439569983,PASS_NUMERICAL,
12,335,3,12,9,1.3877787807814457e-15,3.4138701076880317e-15,7.539249289779695e-16,81,1.847608693459611,PASS_NUMERICAL,
12,336,3,12,9,2.4286128663675303e-15,4.7305979431810236e-15,3.914282029552303e-16,74,1.5483851945620757,PASS_NUMERICAL,
12,337,3,12,9,1.2212453270876722e-15,3.3941693904693787e-15,2.9196670906909773e-16,75,1.6552772093354915,PASS_NUMERICAL,
12,338,3,12,9,5.863365348801608e-16,1.4327793100571612e-15,3.37365328300246e-16,71,1.115854561090868,PASS_NUMERICAL,
12,339,3,12,9,1.7763568394002505e-15,4.0777868396996256e-15,3.9164979321630143e-16,73,1.4851007461547807,PASS_NUMERICAL,
12,340,3,13,8,2.3314683517128287e-15,4.1749264356251526e-15,5.74058131751129e-16,74,1.7292352574604155,PASS_NUMERICAL,
12,341,3,13,8,1.27675647831893e-15,3.002827557099595e-15,3.134721707158768e-16,76,1.6083735162016053,PASS_NUMERICAL,
12,342,3,13,8,9.992007221626409e-16,2.814501674528468e-15,3.9956178160564527e-16,77,2.078197422747143,PASS_NUMERICAL,
12,343,3,13,8,1.4988010832439613e-15,4.010906055363234e-15,3.1616768107040387e-16,78,2.072193377272212,PASS_NUMERICAL,
12,344,3,13,8,1.6653345369377348e-15,3.795911537657609e-15,2.946630343413136e-16,75,1.679968385537363,PASS_NUMERICAL,
12,345,3,13,8,1.3322676295501878e-15,2.5772936612461938e-15,6.892130596261078e-16,75,2.0659085699357065,PASS_NUMERICAL,
12,346,3,13,8,1.2212453270876722e-15,3.317059407143859e-15,5.529681289345238e-16,74,2.050489399300229,PASS_NUMERICAL,
12,347,3,13,8,1.304512053934559e-15,3.008712685665611e-15,5.013200527010908e-16,73,2.0797779820534217,PASS_NUMERICAL,
12,348,3,13,8,2.1094237467877974e-15,4.2321503283186186e-15,3.3456386296917473e-16,72,1.8691924433489335,PASS_NUMERICAL,
12,349,3,13,8,1.9984014443252818e-15,3.779857497363374e-15,2.997255766733833e-16,75,1.625254252149326,PASS_NUMERICAL,
12,350,3,13,8,1.3877787807814457e-15,2.9944604596219065e-15,1.9355484083524403e-16,73,1.567325934264885,PASS_NUMERICAL,
12,351,3,13,8,2.220446049250313e-15,3.748381850978826e-15,6.199025320542561e-16,78,2.100123471475582,PASS_NUMERICAL,
12,352,3,13,8,6.071532165918825e-16,1.5886855886680602e-15,1.7450793515621223e-16,65,1.0656933319452584,PASS_NUMERICAL,
12,353,3,14,7,1.609823385706477e-15,3.165919374959178e-15,4.579211572011208e-16,75,2.0060862016716703,PASS_NUMERICAL,
12,354,3,14,7,1.4155343563970746e-15,3.4071366756421026e-15,3.3861021482268355e-16,72,2.074297575170577,PASS_NUMERICAL,
12,355,3,14,7,1.054711873393899e-15,2.431954694658464e-15,5.976803913509176e-16,70,2.069177092106344,PASS_NUMERICAL,
12,356,3,14,7,2.05391259555654e-15,3.4884422950332465e-15,3.346659606536576e-16,68,2.0665627130213773,PASS_NUMERICAL,
12,357,3,14,7,1.19522447494802e-15,3.174799031916608e-15,2.1955452456088747e-16,67,1.948049969705376,PASS_NUMERICAL,
12,358,3,14,7,1.2212453270876722e-15,2.6603482632037896e-15,2.8529151302455663e-16,74,1.3737845669637287,PASS_NUMERICAL,
12,359,3,14,7,9.71445146547012e-16,2.7116753153101986e-15,7.302062448118194e-16,71,2.0734400926877057,PASS_NUMERICAL,
12,360,3,14,7,1.3322676295501878e-15,2.8804761397399494e-15,1.684962622905638e-16,74,1.3387271705270822,PASS_NUMERICAL,
12,361,3,14,7,6.661338147750939e-16,1.870646003889117e-15,1.1143567161116676e-16,75,1.3692643832499718,PASS_NUMERICAL,
12,362,3,14,7,2.3869795029440866e-15,3.5908910438407705e-15,4.0478926264401193e-16,79,1.8876263280394736,PASS_NUMERICAL,
12,363,3,15,6,2.275957200481571e-15,3.817333240657686e-15,4.701967466449795e-16,74,1.43906082681402,PASS_NUMERICAL,
12,364,3,15,6,1.7208456881689926e-15,3.623830345413797e-15,7.302627185398716e-16,75,1.5934254428390835,PASS_NUMERICAL,
12,365,3,15,6,2.1649348980190556e-15,2.899979988915618e-15,2.6864828040873773e-16,67,1.553392541982967,PASS_NUMERICAL,
12,366,3,15,6,8.881784197001252e-16,2.2773054709813007e-15,5.528582384929837e-17,73,1.5511844054512376,PASS_NUMERICAL,
12,367,3,15,6,9.996344030316349e-16,2.321404050479711e-15,3.336131495225353e-16,77,1.367850794528197,PASS_NUMERICAL,
12,368,3,15,6,1.1102230246251563e-15,2.4856787971638423e-15,4.551760468467536e-16,78,1.3877524288357377,PASS_NUMERICAL,
12,369,3,15,6,8.049116928532385e-16,2.3807918438063026e-15,5.018540074394738e-16,75,1.6243170844183994,PASS_NUMERICAL,
12,370,3,15,6,1.3322676295501878e-15,2.5945886884312807e-15,3.8192187806738895e-16,78,1.0948298585709753,PASS_NUMERICAL,
12,371,3,16,5,1.5543122344752194e-15,3.1263392614706607e-15,3.146589881934349e-16,73,1.154594772995836,PASS_NUMERICAL,
12,372,3,16,5,1.394717674685353e-15,3.383547989912388e-15,2.1459115542811212e-16,74,1.1747306450230006,PASS_NUMERICAL,
12,373,3,16,5,1.3183898417423734e-15,2.8369478124568253e-15,3.671117806742994e-16,76,1.195451785184828,PASS_NUMERICAL,
12,374,3,16,5,1.7763568394002505e-15,2.9650953027128884e-15,3.2989486351627667e-16,72,1.1756070414328874,PASS_NUMERICAL,
12,375,3,16,5,3.982244692213658e-16,1.0064461697885718e-15,2.864390649434056e-16,82,0.9521417787365548,PASS_NUMERICAL,
12,376,3,17,4,9.645062526431047e-16,2.1904854048329385e-15,2.0017301763821075e-16,75,0.9883413407107512,PASS_NUMERICAL,
12,377,3,17,4,2.3314683517128287e-15,2.924229049613647e-15,2.6696814055981674e-16,77,0.9363006018403652,PASS_NUMERICAL,
12,378,3,17,4,1.3322676295501878e-15,2.8531421215928617e-15,4.019613801789126e-16,77,0.9721668505195018,PASS_NUMERICAL,
